PRIMARY_KEY,REP_DATE,REP_TIME,SEX,AGE_AT_OFFENSE,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,SEARCH_BASED_ON_DESC,SEARCH_DISC_DESC,RACE_KNOWN,X_COORDINATE,Y_COORDINATE,SECTOR,LOCAL_FIELD1
20163331928,11/28/2016 12:00:00 AM,2327,F,28,WHITE,400 ATLANTA ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105341,10073634,BAKER,10
20163331844,11/28/2016 12:00:00 AM,2239,M,31,WHITE,2200 BLOCK S LAMAR BLVD,NO = 2,,,,,3105038,10063194,DAVID,5
20163291238,11/24/2016 12:00:00 AM,2118,M,23,HISPANIC OR LATINO,713 W GIBSON ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110311,10064911,DAVID,9
20163320062,11/27/2016 12:00:00 AM,31,F,28,HISPANIC OR LATINO,9800 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128613,10107417,EDWARD,4
20163290221,11/24/2016 12:00:00 AM,759,M,42,WHITE,E 5TH ST / N PLEASANT VALLEY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124413,10066829,CHARLIE,3
20163330779,11/28/2016 12:00:00 AM,1208,M,26,HISPANIC OR LATINO,2100 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119711,10060781,HENR,3
20163320206,11/27/2016 12:00:00 AM,352,M,34,WHITE,S PLEASANT VALLEY RD / E OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119403,10056099,HENR,3
20163331027,11/28/2016 12:00:00 AM,1450,M,26,BLACK,3600 OAK SPRINGS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,CASH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3129503,10073279,CHARLIE,1
20163331027,11/28/2016 12:00:00 AM,1450,M,39,BLACK,3600 OAK SPRINGS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,CASH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3129503,10073279,CHARLIE,1
20163340151,11/29/2016 12:00:00 AM,359,M,37,BLACK,1400 WEBBERVILLE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133173,10075367,CHARLIE,1
20163320174,11/27/2016 12:00:00 AM,532,M,26,HISPANIC OR LATINO,2101 ELMONT DR,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119886,10061070,HENR,3
20163331849,11/29/2016 12:00:00 AM,19,M,30,BLACK,10300 GOLDEN MEADOW DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123261,10111833,EDWARD,4
20163331849,11/29/2016 12:00:00 AM,19,M,22,BLACK,10300 GOLDEN MEADOW DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123261,10111833,EDWARD,4
20163331849,11/29/2016 12:00:00 AM,19,M,28,BLACK,10300 GOLDEN MEADOW DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123261,10111833,EDWARD,4
20163230074,11/18/2016 12:00:00 AM,41,M,26,HISPANIC OR LATINO,1700 E WILLIAM CANNON DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107407,10041839,FRANK,2
20163331956,11/28/2016 12:00:00 AM,2354,M,18,BLACK,SHADY LN / E CESAR CHAVEZ ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128415,10065018,CHARLIE,3
20163340844,11/29/2016 12:00:00 AM,1352,M,20,BLACK,700 BLOCK RED RIVER ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116231,10070731,GEORGE,9
20163232042,11/18/2016 12:00:00 AM,2316,F,28,BLACK,8400 GARCREEK CIR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3149787,10081185,CHARLIE,1
20163241532,11/19/2016 12:00:00 AM,2214,M,29,MIDDLE EASTERN,S CONGRESS AVE / E ALPINE RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108715,10055749,DAVID,3
20163240238,11/19/2016 12:00:00 AM,232,M,54,BLACK,2300 ROSEWOOD AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123318,10071915,CHARLIE,1
20163301280,11/25/2016 12:00:00 AM,1955,M,32,BLACK,CHALMERS AVE / E CESAR CHAVEZ ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3119501,10067151,GEORGE,3
20163331716,11/28/2016 12:00:00 AM,2215,M,37,WHITE,GEORGIAN DR / W RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129101,10104847,EDWARD,4
20163241339,11/19/2016 12:00:00 AM,1954,M,18,BLACK,AIRPORT BLVD / OAK SPRINGS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128434,10073082,CHARLIE,3
20163240389,11/19/2016 12:00:00 AM,537,M,35,HISPANIC OR LATINO,6900 E US 290 HWY WB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132037,10090795,IDA,1
20163231962,11/19/2016 12:00:00 AM,51,M,41,HISPANIC OR LATINO,6200 FAIRWAY ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127299,10056730,HENR,3
20163240488,11/19/2016 12:00:00 AM,837,M,31,HISPANIC OR LATINO,1700 E OLTORF ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115980,10058043,HENR,9
20163250210,11/20/2016 12:00:00 AM,150,F,34,BLACK,FM 969 RD / REGENCY DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3139674,10077539,CHARLIE,1
20163341261,11/29/2016 12:00:00 AM,1936,M,38,WHITE,4000 BLOCK ED BLUESTEIN BLVD SB,YES = 1,VIOLATION OF CITY ORDIANCE,FRISK FOR SAFETY,CASH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3137976,10075000,CHARLIE,1
20163341666,11/29/2016 12:00:00 AM,2347,M,31,WHITE,1100 LAVACA ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114048,10072739,GEORGE,9
20163341599,11/29/2016 12:00:00 AM,2146,M,38,BLACK,1950 WEBBERVILLE RD,NO = 2,CALL FOR SERVICE,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3136561,10077162,CHARLIE,1
20163321437,11/28/2016 12:00:00 AM,143,M,24,WHITE,9000 BLUE QUAIL DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125553,10105054,EDWARD,4
20163341758,11/29/2016 12:00:00 AM,2310,F,40,WHITE,600 AUGUSTA AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107170,10073616,BAKER,9
20163350142,11/30/2016 12:00:00 AM,348,M,36,WHITE,200 W 5TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113764,10070561,GEORGE,9
20163330776,11/28/2016 12:00:00 AM,1359,M,20,WHITE,PAYTON GIN RD / N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127016,10103640,EDWARD,4
20163301277,11/25/2016 12:00:00 AM,2000,M,24,WHITE,852 KEN ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128622,10108569,EDWARD,4
20163301089,11/25/2016 12:00:00 AM,1738,M,27,BLACK,700 W LONGSPUR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128802,10107200,EDWARD,4
20163341706,11/29/2016 12:00:00 AM,1933,M,36,WHITE,HYMEADOW DR / N US 183 HWY SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3096832,10139333,ADAM PD,6
20163330030,11/28/2016 12:00:00 AM,159,M,24,WHITE,W SLAUGHTER LN / CULLEN LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3099960,10033726,FRANK,2
20163350513,11/30/2016 12:00:00 AM,937,M,22,WHITE,1800 E OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116674,10057788,HENR,3
20163290997,11/24/2016 12:00:00 AM,1919,M,36,BLACK,9400 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127950,10105735,EDWARD,4
20163331535,11/28/2016 12:00:00 AM,2018,M,64,BLACK,MONTOPOLIS DR / E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127106,10055361,HENR,3
20163350317,11/30/2016 12:00:00 AM,716,F,26,WHITE,2209 W WILLIAM CANNON DR,NO = 2,,,,,3093811,10046902,FRANK,5
20163290887,11/24/2016 12:00:00 AM,1718,M,26,BLACK,12001 DESSAU RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3141598,10111856,EDWARD,1
20163341236,11/29/2016 12:00:00 AM,1740,M,35,HISPANIC OR LATINO,10300 BROWNIE DR,YES = 1,,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131785,10107752,EDWARD,4
20163341236,11/29/2016 12:00:00 AM,1740,M,33,BLACK,10300 BROWNIE DR,YES = 1,,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131785,10107752,EDWARD,4
20163350064,11/30/2016 12:00:00 AM,50,M,18,HISPANIC OR LATINO,725 E 7TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117113,10070262,GEORGE,3
20163341576,11/29/2016 12:00:00 AM,2104,F,34,WHITE,7622 N IH 35 SVRD SB,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126581,10096813,IDA,4
20163340113,11/29/2016 12:00:00 AM,304,M,24,BLACK,1068 NORWOOD PARK BLVD,NO = 2,,,,,3129465,10095959,IDA,4
20163311584,11/26/2016 12:00:00 AM,2256,F,25,HISPANIC OR LATINO,1100 E RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132577,10102844,EDWARD,4
20163311584,11/26/2016 12:00:00 AM,2256,M,24,BLACK,1100 E RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132577,10102844,EDWARD,4
20163350119,11/30/2016 12:00:00 AM,144,F,22,HISPANIC OR LATINO,1600 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118213,10062790,HENR,9
20163350225,11/30/2016 12:00:00 AM,533,M,44,HISPANIC OR LATINO,1705 FRONTIER VALLEY DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129781,10055371,HENR,3
20163251560,11/20/2016 12:00:00 AM,2131,F,24,WHITE,7700 N LAMAR BLVD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122577,10099047,IDA,7
20163280162,11/23/2016 12:00:00 AM,236,F,22,WHITE,4700 S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106509,10051552,DAVID,3
20163251264,11/20/2016 12:00:00 AM,1839,M,38,HISPANIC OR LATINO,4900 E CESAR CHAVEZ ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127625,10065104,CHARLIE,3
20163261402,11/21/2016 12:00:00 AM,2005,M,42,HISPANIC OR LATINO,1719 E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107248,10041667,FRANK,2
20163350184,11/30/2016 12:00:00 AM,432,M,27,BLACK,2000 WOODLAND AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118728,10059445,HENR,3
20163331835,11/28/2016 12:00:00 AM,2236,M,41,WHITE,7801 FM 969 RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3144951,10075727,CHARLIE,1
20163340874,11/29/2016 12:00:00 AM,1405,F,31,BLACK,3811 E 12TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130796,10074307,CHARLIE,1
20163310476,11/26/2016 12:00:00 AM,1007,M,30,HISPANIC OR LATINO,5357 CAMERON RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125393,10086898,IDA,4
20163341344,11/29/2016 12:00:00 AM,1839,M,22,WHITE,2121 NUECES ST,YES = 1,PRE-EXISTING KNOWLEDGE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3113830,10076921,BAKER,9
20163330025,11/28/2016 12:00:00 AM,239,M,21,HISPANIC OR LATINO,7400 N MOPAC EXPY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112461,10102720,BAKER,10
20163350141,11/30/2016 12:00:00 AM,234,M,25,HISPANIC OR LATINO,7100 E RIVERSIDE DR,YES = 1,PRE-EXISTING KNOWLEDGE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129468,10054299,HENR,3
20163351112,11/30/2016 12:00:00 AM,1541,M,39,WHITE,8900 RESEARCH BLVD SVRD SB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120437,10107906,IDA,7
20163351826,11/30/2016 12:00:00 AM,2247,M,26,WHITE,6600 BLOCK E US 290 HWY EB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128722,10090468,IDA,1
20163290395,11/24/2016 12:00:00 AM,1020,M,19,HISPANIC OR LATINO,1400 E BEN WHITE BLVD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112145,10051906,HENR,3
20163351489,11/30/2016 12:00:00 AM,1855,M,31,BLACK,4600 BLOCK E MARTIN LUTHER KING JR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133743,10077774,CHARLIE,1
20163351752,12/01/2016 12:00:00 AM,201,M,25,WHITE,600 BLOCK W SLAUGHTER LN,NO = 2,,,,,3097056,10035790,FRANK,2
20163351706,11/30/2016 12:00:00 AM,2137,M,42,WHITE,11700 RESEARCH BLVD NB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111932,10124814,ADAM PD,10
20163341429,11/29/2016 12:00:00 AM,1919,M,47,HISPANIC OR LATINO,700 N IH 35 SVRD SB,NO = 2,,,,,3116878,10070401,GEORGE,9
20163341429,11/29/2016 12:00:00 AM,1919,M,23,HISPANIC OR LATINO,700 N IH 35 SVRD SB,NO = 2,,,,,3116878,10070401,GEORGE,9
20163351746,11/30/2016 12:00:00 AM,2157,F,44,WHITE,7000 CAMERON RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129441,10091931,IDA,4
20163360044,12/01/2016 12:00:00 AM,202,M,51,WHITE,10000 N CAPITAL OF TEXAS HWY NB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114471,10115352,ADAM PD,7
20163360577,12/01/2016 12:00:00 AM,1000,M,21,HISPANIC OR LATINO,8800 RESEARCH BLVD SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120981,10106933,IDA,7
20163310098,11/26/2016 12:00:00 AM,55,M,52,WHITE,700 E 7TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116612,10070581,GEORGE,9
20163360133,12/01/2016 12:00:00 AM,358,M,34,WHITE,E 7TH ST / N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117148,10070275,BAKER,3
20163351451,11/30/2016 12:00:00 AM,2013,F,34,WHITE,N IH 35 SVRD NB / FLORES ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116509,10065604,HENR,3
20163360118,12/01/2016 12:00:00 AM,144,F,26,WHITE,2700 N MOPAC EXPY SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109042,10082707,BAKER,10
20163360068,12/01/2016 12:00:00 AM,52,F,29,WHITE,2000 SOUTHERN OAKS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3098041,10052486,DAVID,5
20163360075,12/01/2016 12:00:00 AM,55,M,33,WHITE,1600 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107953,10073116,BAKER,9
20163351856,11/30/2016 12:00:00 AM,2309,F,26,WHITE,4800 BLOCK E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122168,10057871,HENR,3
20163271543,11/22/2016 12:00:00 AM,2224,M,24,HISPANIC OR LATINO,5100 PEPPER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111699,10046278,FRANK,2
20163271543,11/22/2016 12:00:00 AM,2224,M,19,HISPANIC OR LATINO,5100 PEPPER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111699,10046278,FRANK,2
20163351727,11/30/2016 12:00:00 AM,2149,M,24,BLACK,2400 W 35TH ST,YES = 1,,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108215,10085812,BAKER,10
20163280474,11/23/2016 12:00:00 AM,924,M,37,HISPANIC OR LATINO,13600 BLOCK N IH 35 SVRD SB,NO = 2,,,,,3135232,10127572,EDWARD,7
20163280158,11/23/2016 12:00:00 AM,230,M,28,HISPANIC OR LATINO,1720 WILLOW CREEK DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119384,10059142,HENR,3
20163331902,11/29/2016 12:00:00 AM,100,M,28,BLACK,9120 N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130230,10103429,EDWARD,4
20163351763,11/30/2016 12:00:00 AM,2207,M,21,WHITE,2500 E RIVERSIDE DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120704,10059019,HENR,3
20163351464,11/30/2016 12:00:00 AM,1838,M,23,HISPANIC OR LATINO,2300 E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110017,10040967,FRANK,2
20163361634,12/01/2016 12:00:00 AM,2057,M,18,BLACK,6918 WENTWORTH DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3150210,10081807,CHARLIE,1
20163361966,12/01/2016 12:00:00 AM,2349,M,29,HISPANIC OR LATINO,1109 KRAMER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128892,10112648,EDWARD,4
20163360940,12/01/2016 12:00:00 AM,1357,M,23,HISPANIC OR LATINO,9210 NORTHGATE BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121822,10108684,EDWARD,4
